id,category,label,verdict,lbl_entropy_p1,sem_entropy_p1,sem_margin_p1,lbl_margin_p1,correct_rank_p1,top_token_prob_p1,convergence_speed,correct_conv_layer,entropy_conv_layer,total_dla_sum_p1,ffn_dla_sum_p1,head_dla_sum_p1,semantic_entropy_p1,kl_final_lbl,conflict_score,redeep_conflict_score,head_dominance,dla_shift_sum,ffn_dla_shift,head_dla_shift,trust_score,correct_rank_p2,top_token_prob_p2
76,history,0,TOOL_BIASED,0.5964809625488342,0.5090932773844048,0.6847699880599976,0.45026880502700806,3.0,0.8342768549919128,1.0,0.0,-1.0,-4.786252103745937,-6.787727698683739,2.0014755949378014,0.5004024235381879,3.8562295314511768,0.8579196179617989,0.6608322262763977,1.101010914230016,3.043972274288535,4.122903883457184,-1.3622294664382935,0.40595144460452637,2.0,0.8597868084907532
77,history,0,TOOL_BIASED,0.00212854485020157,1.0347269434787894,0.08638980984687805,0.9997041255701333,2.0,0.4882374107837677,1.0,0.0,22.0,2.1476169638335705,-1.5098167844116688,3.6574337482452393,-0.0,3.6969178547250383,0.8432468919279863,0.9152441397309303,2.1011298351205987,1.3499100748449564,0.5782465040683746,0.7716939151287079,0.48276888911567706,1.0,0.6660727262496948
78,history,0,TOOL_BIASED,0.09871363524895463,0.5489552085036133,0.7626964822411537,0.9660574942827225,3.0,0.8536599278450012,0.3928571428571429,17.0,27.0,-2.009045086801052,-6.569132164120674,4.560087077319622,-0.0,2.9675094462688643,0.7570081089636174,0.7554389834403992,1.3074884141909788,-9.555842006579041,-2.6302425414323807,-7.170299082994461,0.2605134148014772,4.0,0.997238039970398
79,history,1,KNOWLEDGE_BIASED,0.0015160857169178596,0.15755002135665053,0.9436224065721035,0.9997855013716617,1.0,0.9688214063644409,0.0357142857142857,27.0,23.0,5.020600941032171,11.2910837829113,-6.270482841879129,-0.0,2.457475124504983,0.6746115342342365,0.4407862424850464,1.1952793614552795,-10.4292077049613,-2.2939355671405792,-8.198914933949709,0.3098795637701212,2.0,0.9741429686546326
80,history,0,TOOL_BIASED,0.009774926150498724,0.615797986425238,0.6681443601846695,0.9978367409203202,3.0,0.8118400573730469,0.7857142857142857,6.0,24.0,-3.4870305955410004,-0.3512613922357559,-3.1357692033052444,-0.0,4.650591727022387,0.9138180284654421,0.657090574502945,0.4107987127791745,1.7054012711159885,1.7192846164107323,-0.03364651557058096,0.49773189499561693,3.0,0.4634491801261902
81,history,0,TOOL_BIASED,0.0027988261388843696,0.3632576294331216,0.8721934072673321,0.999432819779031,2.0,0.9160134792327881,0.1785714285714286,23.0,23.0,-4.1490344032645226,2.735506944358349,-6.884541347622871,-0.0,6.526164432488631,0.9745348250721165,0.6681044697761536,0.6491560916788459,-0.2897230200469494,-0.48220086097717285,0.17214608192443848,0.5169525581883146,3.0,0.6906395554542542
82,history,0,TOOL_BIASED,0.0008056648567064783,0.4782888470626768,0.8085469231009483,0.9998935664771125,3.0,0.8767298460006714,1.0,0.0,22.0,2.336342105641961,0.5410050377249718,1.7953370679169893,-0.0,4.976719936043833,0.930069762570223,0.7618207633495331,1.4525463848807245,0.08734875964000821,-0.6365678366273642,0.7971384134143591,0.42437040361243117,1.0,0.6028842329978943
83,history,0,TOOL_BIASED,0.032263945800289046,0.19674621070722886,0.9020180329680443,0.9901727894321084,2.0,0.9509418606758118,0.8571428571428572,4.0,26.0,6.855077333748341,-0.9434348046779633,7.798512138426304,-0.0,6.1362098943515235,0.9670988220566104,0.4574926495552063,1.1300247237706262,-16.75894544646144,-4.247071623802185,-13.222459934651852,0.27575101611053937,3.0,0.9968979358673096
84,history,0,TOOL_BIASED,0.0958004818743363,0.9178120841926233,0.24606433510780334,0.9656310696154833,4.0,0.5859360694885254,0.0,-1.0,27.0,0.7017051428556442,-3.9578868001699448,4.659591943025589,-0.0,4.0827552029891105,0.8766059056145324,0.8621260970830917,1.2678122438848376,-6.494490964338183,-4.641073241829872,-1.9418068770319223,0.3617762226790321,4.0,0.6702401041984558
85,history,0,TOOL_BIASED,0.7473993146744089,0.6738785462616649,0.7252078354358673,0.5751549303531647,4.0,0.8116568326950073,0.8571428571428572,4.0,-1.0,-1.2261268086731434,-2.4519935958087444,1.225866787135601,-0.0,5.641351886389329,0.9545321769302623,0.5648286640644073,2.0924934038008316,1.5492626018822193,1.1001787967979908,0.3876875340938568,0.38822671746531573,2.0,0.8559354543685913
86,geography,0,TOOL_BIASED,0.05242763497728381,0.9609160341223526,0.13107097148895264,0.9835762344300747,1.0,0.5237579345703125,0.9285714285714286,2.0,27.0,2.722731649875641,-0.5629681348800659,3.285699784755707,-0.0,1.3820918619502454,0.43065234931786484,0.5239885151386261,1.2479277027670952,-5.619947958737612,-2.9664105772972107,-2.73598762601614,0.3260262467889294,2.0,0.7623836994171143
88,geography,0,TOOL_BIASED,0.10607786961009201,0.07097387420871415,0.9844784112647176,0.9575190767645836,1.0,0.9892429113388062,0.7142857142857143,8.0,22.0,4.331000305712223,-3.1115367859601974,7.4425370916724205,-0.0,0.4626564604763204,0.15300772223776596,0.6034885346889496,1.3059363575117198,-10.687547938898206,-0.0675402581691742,-10.35241238027811,0.39219010650571384,2.0,0.9885590076446533
89,geography,0,TOOL_BIASED,0.05002020988715207,0.8303692732132347,0.540788397192955,0.9885000032372773,4.0,0.7038100361824036,0.8571428571428572,4.0,26.0,-5.850321177393198,-2.3509558364748955,-3.4993653409183025,-0.0,2.9196052743054923,0.750107904097886,0.7755502164363861,0.6862901197996606,1.3500856328755617,1.6901680380105972,-0.48900154791772366,0.5005342988553767,4.0,0.8689748644828796
90,geography,0,TOOL_BIASED,0.21071514658018564,0.05186352312649182,0.9822057075798512,0.8974957466125488,2.0,0.9910377264022827,0.0,-1.0,-1.0,-5.179356813430786,-8.73667597770691,3.557319164276123,-0.0,1.407972897975244,0.43765319966518423,0.778771698474884,1.0899146578162804,-5.384504675865173,0.6012980937957764,-5.587756812572479,0.5717748864294473,2.0,0.9999849796295166
91,geography,0,TOOL_BIASED,0.2400495345015709,0.7412979351712854,0.2062106728553772,0.9020844548940659,2.0,0.596086859703064,1.0,0.0,-1.0,5.557916361838579,-1.7081852853298187,7.266101647168398,-0.0,3.451310429442735,0.8178987318889652,0.4805893898010254,0.8598515739797495,-7.323678398504853,-1.725126601755619,-4.599709590896964,0.32471128387650294,3.0,0.8253152966499329
92,geography,0,TOOL_BIASED,0.6011819124529696,0.31659720784318945,0.8076875954866409,0.43909117579460144,1.0,0.9038421511650085,0.2142857142857143,22.0,-1.0,3.6047064810991287,33.34782947599888,-29.74312299489975,-0.0,2.168180750099773,0.6185955766290729,0.9277788549661636,0.5654028824414266,-18.234534915536642,-5.617712691426277,-13.02600409090519,0.21142173244004347,2.0,0.9837499260902405
93,geography,0,TOOL_BIASED,0.18796253970562554,0.6639822470689041,0.32065391540527344,0.9276021346449852,4.0,0.6585555672645569,1.0,0.0,-1.0,-7.487713783979416,-19.015847951173782,11.528134167194366,-0.0,6.861878628262027,0.9795893070181276,0.7805562615394592,1.7951210821968366,-5.52988301590085,-2.8554957062005997,-3.589249074459076,0.2921864988598287,3.0,0.9997695088386536
94,geography,0,TOOL_BIASED,0.052733601505779354,0.011412800616354597,0.9977860668441281,0.985447698738426,1.0,0.9986414313316345,0.5714285714285714,12.0,27.0,7.412780851125717,7.7617675587534904,-0.3489867076277733,-0.0,3.2896009172590386,0.7992504407733476,0.7247547209262848,0.7237886441149081,-8.23712213896215,-2.4458448216319084,-6.089736618101597,0.5140851937212906,1.0,0.8684072494506836
95,geography,0,TOOL_BIASED,0.8872960347909283,0.4719133864899864,0.7993532195687294,0.1290549635887146,1.0,0.8730514049530029,0.3571428571428571,18.0,-1.0,2.4476945623755455,2.937228038907051,-0.4895334765315056,0.6730116670092565,0.9097960527003278,0.2942980053241714,0.5743723511695862,0.7258339878424946,-11.687112662941217,3.308269388973713,-14.762559164315462,0.2224413777282931,3.0,0.9943220615386963
96,geography,0,TOOL_BIASED,0.02220606222338425,0.21608495681282758,0.8938294239342213,0.9939543900545686,1.0,0.9462906122207642,0.2857142857142857,20.0,24.0,7.325676862150431,12.873477846384048,-5.547800984233618,-0.0,4.152115247354622,0.8818523590868226,0.5395887494087219,0.5230722009482087,-4.189995028078556,-2.1069845259189606,-2.324459571391344,0.477404962881088,2.0,0.4918600916862488
97,geography,0,TOOL_BIASED,0.13589301846822827,0.7054855494520087,0.5838881433010101,0.9592658672481775,3.0,0.7638677954673767,0.6428571428571428,10.0,-1.0,-0.9293432980775833,-4.004306077957153,3.07496277987957,-0.0,0.3550133739788274,0.11778847392408695,0.5299277305603027,1.1866095556803444,-9.296222850680351,-2.739759474992752,-5.596538804471493,0.3781736885986596,4.0,0.9988085031509399
98,geography,0,TOOL_BIASED,0.052155598465801395,0.9558233545676011,0.09542080760002136,0.9865078083239496,1.0,0.5028844475746155,0.6785714285714286,9.0,26.0,5.874269068241119,1.153719998896122,4.720549069344997,-0.0,2.912092489726079,0.7490106361521788,0.7844323217868805,1.5877886975700786,-9.23514723777771,-3.3602221459150314,-5.474691353738308,0.24832752829885235,2.0,0.9927825927734375
99,geography,0,TOOL_BIASED,1.1070964118770943,0.056229967025390924,0.9845859920606017,0.24425870180130005,1.0,0.9912561178207397,0.8214285714285714,5.0,-1.0,5.2931658290326595,10.551256895065308,-5.258091066032648,1.0549201679861442,1.6382442629701253,0.497577560039495,0.6976669728755951,0.7881482899360946,-15.921681832522154,-3.3525163531303406,-12.318576451390982,0.15285558158856893,2.0,0.9942722320556641
100,geography,0,TOOL_BIASED,0.011407193977027703,0.13068127661766132,0.9584036655724049,0.9979579043574631,4.0,0.9754554629325867,0.0,-1.0,25.0,-12.692327007651329,-22.648423075675964,9.956096068024635,-0.0,4.339256196439467,0.8949824586648296,0.7015058398246765,1.8143272324824242,9.325396492145956,9.150200381875038,0.009941719472408295,0.5213614197826467,2.0,0.992289125919342
102,geography,0,TOOL_BIASED,1.0547116381942552,0.21404126601120788,0.922410037368536,0.2085147500038147,2.0,0.9554949998855591,0.75,7.0,-1.0,-2.9303369373083115,-2.394372209906578,-0.5359647274017334,0.6730116670092565,1.6744962478640315,0.506614978707204,0.6655126810073853,0.9766748536770578,-11.538213644176722,2.537579521536827,-14.35204091668129,0.3822739347228059,2.0,0.9999768733978271
103,geography,0,TOOL_BIASED,0.059962973068950876,0.20429216436057515,0.9110557101666927,0.9799210503697395,2.0,0.9532601237297058,0.0,-1.0,26.0,4.58022378385067,4.845068871974945,-0.2648450881242752,-0.0,3.862641907355256,0.8584828176807696,0.6858940124511719,0.8527289372891047,-3.8977743200957775,-3.354636177420616,-0.8388010412454605,0.4854101708287666,2.0,0.5476420521736145
104,geography,0,TOOL_BIASED,0.0009130312203686267,1.0013341752954514,0.21398261189460754,0.9998757980501978,1.0,0.5530327558517456,0.3928571428571429,17.0,22.0,4.010978162288666,9.367924302816391,-5.356946140527725,-0.0,5.638238619710348,0.9544398619223414,0.6974539160728455,0.5455567256871257,-8.683876320719719,-3.2698038816452026,-5.337004411965609,0.2573247032452491,3.0,0.9670401215553284
105,geography,0,TOOL_BIASED,0.6462800939569477,0.6765274266198917,0.6562452614307404,0.4092212915420532,3.0,0.7826874852180481,0.0,-1.0,-1.0,6.312510170042515,7.231683164834976,-0.9191729947924614,0.5004024235381879,0.26981304053936844,0.08969596665837237,0.694431722164154,0.7856490458794916,-8.012334516271949,-2.233903557062149,-6.446827791631222,0.49207046415710975,4.0,0.9445122480392456
106,mathematics,0,TOOL_BIASED,0.017668976123817754,0.5137922287181074,0.6097002327442169,0.9960234356112778,1.0,0.8032588362693787,0.9642857142857143,1.0,25.0,5.960607748478651,2.019447088241577,3.941160660237074,-0.0,5.873633812802212,0.9609275733756301,0.5517465174198151,1.1673206520585455,-5.831388573162258,-2.599206492304802,-3.2536745369434357,0.45177996222919353,2.0,0.5153188705444336
107,mathematics,1,KNOWLEDGE_BIASED,0.5193736784858864,0.8222453971201185,0.45700354874134064,0.7670340687036514,2.0,0.682510256767273,0.0,-1.0,-1.0,1.120218638330698,-0.2081112451851368,1.3283298835158348,-0.0,0.22437272264739017,0.07465176673361937,0.5379223227500916,1.38515888611524,-0.4638036172837019,-0.5231916345655918,0.046721454709768295,0.5556843625816418,3.0,0.7336430549621582
108,mathematics,0,TOOL_BIASED,0.8776749887065163,0.9532158010255918,0.13444733619689941,0.4668116271495819,2.0,0.5287100672721863,0.9285714285714286,2.0,-1.0,-0.590273592621088,-1.4803171195089817,0.8900435268878937,-0.0,1.4896367056072126,0.45939609451572894,0.40874433517456055,1.3289937248435988,-1.7868098462931812,-0.1953520104289055,-1.690649553667754,0.39965667873974126,2.0,0.8227037191390991
109,mathematics,0,TOOL_BIASED,0.020912421322330288,0.17718919008620623,0.9282675832509995,0.9957460353616625,4.0,0.9618728160858154,0.4642857142857143,15.0,22.0,-5.403814505785704,-1.1933367885649204,-4.210477717220783,-0.0,2.165254602153556,0.6179930710389686,0.6818117797374725,0.5058327171500551,3.7524261311627924,2.0158529952168465,1.8149444116279483,0.5156412337279436,3.0,0.4421641230583191
111,mathematics,0,TOOL_BIASED,0.7375708466564252,0.8212369264282581,0.22656366229057312,0.43123072385787964,3.0,0.5933868885040283,0.9642857142857143,1.0,-1.0,-3.9996104277670383,-5.283788125962019,1.2841776981949806,0.5004024235381879,3.250766808073967,0.7945262171996961,0.49895668029785156,1.3573984138363009,0.9928845693357289,1.7869752869009972,-0.8992387354373932,0.366820031975734,3.0,0.6509313583374023
112,mathematics,1,KNOWLEDGE_BIASED,0.0012536017688509042,0.4063694379432527,0.7966442033648491,0.9998243000372895,3.0,0.8887567520141602,0.9642857142857143,1.0,22.0,2.4701831489801407,-1.8111446499824524,4.281327798962593,-0.0,0.4891647485396082,0.16162507834947298,0.6504021286964417,1.7658020441609468,-0.5672357496805489,1.0720994658768177,-1.4144869055598974,0.6024019745276535,2.0,0.3825061023235321
114,mathematics,1,KNOWLEDGE_BIASED,0.21068768006474548,0.1231629190269416,0.9649877967312932,0.938483253121376,3.0,0.9782756567001343,1.0,0.0,-1.0,-5.493813131004572,-1.1980096623301506,-4.295803468674421,-0.0,2.900973890075583,0.747379155668311,0.6268731653690338,0.5887552181788148,1.843434195034206,1.5024327673017979,0.37714288756251335,0.4937962920917764,3.0,0.8629271388053894
115,mathematics,0,TOOL_BIASED,0.3694779914302818,0.7912896113783177,0.49967771768569946,0.8262420892715454,2.0,0.7082647085189819,0.0,-1.0,-1.0,6.009616877883673,2.6763653308153152,3.3332515470683575,-0.0,4.118360765229825,0.8793257797196993,0.58427295088768,1.1642787880898853,-2.7014990160241723,-1.9587717354297638,-0.611743250861764,0.3243504043489601,3.0,0.8296912312507629
117,mathematics,0,TOOL_BIASED,0.18916107484637448,1.1313193777205146,0.22331023216247559,0.9306543990969658,2.0,0.5019865036010742,0.8214285714285714,5.0,-1.0,2.7455909941345453,0.8989417888224125,1.8466492053121328,-0.0,5.816729635885143,0.9594474747103889,0.5833644866943359,0.7289224791624914,-1.4040802577510476,1.2995880730450153,-2.8353463765233755,0.4695448135626737,2.0,0.4262601137161255
118,mathematics,0,TOOL_BIASED,0.004097546221684136,0.6812322040783223,0.3910692036151886,0.9992630551860202,4.0,0.6891968846321106,0.4285714285714286,16.0,23.0,-5.963008336722851,-4.573987171053886,-1.3890211656689644,-0.0,2.46467959298259,0.6759179850679693,0.4865732789039612,0.92362261527249,4.899554082192481,3.466095931828022,1.380839548073709,0.4494808095696556,3.0,0.7993483543395996
119,mathematics,1,KNOWLEDGE_BIASED,0.0020350314814345473,0.03862325717634525,0.9888208014890552,0.9996847039001295,2.0,0.9940937161445618,0.9642857142857143,1.0,22.0,-6.054452735930681,-4.383336894214153,-1.671115841716528,-0.0,2.1604723614733485,0.6170068239100298,0.5132651627063751,0.7869582423073057,6.821049056947231,4.4778028801083565,2.5274431155994534,0.3262180408079166,3.0,0.987428605556488
122,mathematics,0,TOOL_BIASED,0.624162616631283,0.7429002344029296,0.6985960230231285,0.4687015116214752,2.0,0.7887805104255676,0.8928571428571429,3.0,-1.0,-0.030375801026821136,-3.165528289973736,3.1351524889469147,0.5004024235381879,1.1984346422964747,0.3795024135114882,0.5385926365852356,1.9063343847231458,1.0325585706159472,-0.508917111903429,1.3932765051722527,0.48037670991124287,2.0,0.5054610371589661
126,astronomy,0,TOOL_BIASED,0.624779018783339,0.1587676604697324,0.9567343182861805,0.3791664242744446,2.0,0.9712040424346924,0.8214285714285714,5.0,-1.0,0.38637763634324074,-1.3374569863080978,1.7238346226513386,0.6730116670092565,1.075699049069698,0.34395061142304506,0.6299401521682739,0.894003670056975,-2.4712327420711517,5.238027170300484,-7.4870168678462505,0.5126286248186348,3.0,0.9717239141464233
127,astronomy,0,TOOL_BIASED,0.6244324493283469,0.4025850006783535,0.7775444313883781,0.37649548053741455,2.0,0.882806122303009,0.9285714285714286,2.0,-1.0,-3.609956532716751,-1.5466874241828918,-2.0632691085338593,0.6730116670092565,2.847049136798413,0.7393374211981774,0.5746140778064728,0.7127969314207724,-3.326548807322979,3.170036092400551,-6.637824267148972,0.41445005116940214,2.0,0.9669765830039978
128,astronomy,0,TOOL_BIASED,0.09663584660866348,0.2667890406173696,0.8845754005014896,0.9609929546713829,2.0,0.9373028874397278,0.75,7.0,27.0,2.781890422105789,27.330050736665726,-24.548160314559937,-0.0,2.6751128105714788,0.7122344830294012,1.025483937934041,0.26239808880139404,-4.407063938677311,-2.81394924223423,-1.8738128617405891,0.4813832655533123,3.0,0.47551512718200684
130,astronomy,0,TOOL_BIASED,0.011479743911938808,1.016172145265198,0.26463714241981506,0.9974931862670928,1.0,0.5303007960319519,0.75,7.0,23.0,-1.612061444669962,-1.0607389360666275,-0.5513225086033344,-0.0,5.979459856125406,0.9635406476896333,0.7821214348077774,1.216680077072779,-6.407953834161162,-4.011761710047722,-2.283586885780096,0.2571916391059167,4.0,0.9828621745109558
131,astronomy,1,KNOWLEDGE_BIASED,0.5064158832694532,0.58151569637008,0.5061249881982803,0.7067278027534485,4.0,0.7512753009796143,0.0,-1.0,-1.0,-6.451623998582363,-0.5877755135297775,-5.863848485052586,-0.0,1.049143269662445,0.3361222558190226,0.5804692506790161,0.5281536261267694,2.326329354196787,3.6915548890829086,-1.291439050808549,0.5042271464790876,4.0,0.9450326561927795
132,astronomy,0,TOOL_BIASED,0.7288168709957263,0.6187124373211872,0.5638020187616348,0.02898004651069641,3.0,0.7718816995620728,0.7142857142857143,8.0,-1.0,-6.109592147171497,-2.8840710669755936,-3.225521080195904,0.6730116670092565,0.3384144210969409,0.11232875243855577,0.5832079350948334,0.7713635743811617,1.5333126224577427,4.293804302811623,-3.0410505905747414,0.4075366150460623,2.0,0.850516676902771
133,astronomy,0,TOOL_BIASED,0.11610484018279738,0.5704437966537899,0.6058718860149384,0.9652399653568864,2.0,0.7950976490974426,1.0,0.0,-1.0,-2.179729640483856,-24.52484166622162,22.345112025737762,-0.0,3.992557956275655,0.8694575717021892,0.746324747800827,2.6669563295293526,-0.5061697643250227,9.88054145872593,-11.108384400606155,0.3938153246947138,2.0,0.9998290538787842
135,astronomy,0,TOOL_BIASED,0.0007416161186610872,0.16114919875529596,0.93552665412426,0.9998791908292333,1.0,0.9659306406974792,1.0,0.0,22.0,5.138728212565184,-4.157347474247217,9.2960756868124,-0.0,5.691281306358252,0.9559879632397071,0.5134478211402893,1.474361171724932,-9.769439961761236,4.241641957312822,-13.085195809602737,0.2826096637531765,3.0,0.6571244597434998
136,astronomy,0,TOOL_BIASED,0.47696317470731814,1.1027507898811162,0.4273991286754608,0.7197014093399048,3.0,0.5990021228790283,1.0,0.0,-1.0,1.9861328974366188,-5.83414588868618,7.820278786122799,-0.0,5.905509946987171,0.9617334125830831,0.42792636156082153,1.5799825489538122,-3.3473941469565034,-2.450641021132469,-1.1334987338632345,0.32919428209318413,4.0,0.7699034810066223
137,astronomy,0,TOOL_BIASED,1.0902196619515534,0.30763379758076687,0.8477008864283562,0.2863611876964569,3.0,0.9200866222381592,0.0,-1.0,-1.0,-5.518810227513313,-0.7478982582688332,-4.77091196924448,-0.0,1.4667134561657733,0.45334650397415094,0.6941770017147064,0.5279566071672129,1.6828622464090586,2.8877658396959305,-1.1335439067333937,0.39051677978580907,3.0,0.6389997601509094
138,astronomy,0,TOOL_BIASED,0.11910653898162418,0.3047410763565301,0.8901852704584599,0.9642717456445098,1.0,0.9297711253166199,0.1785714285714286,23.0,-1.0,4.719365060329437,1.7800669074058533,2.939298152923584,-0.0,3.457481959217123,0.8185785981753924,0.652784138917923,1.1802931808579162,-10.777638144791126,-0.19808296859264374,-10.276238150894642,0.2596726210133722,2.0,0.9982080459594727
139,astronomy,1,KNOWLEDGE_BIASED,0.007712212776920928,0.6364618242875004,0.6335952877998352,0.9981183221680112,2.0,0.793515682220459,0.2857142857142857,20.0,22.0,0.28846872597932816,7.974198400974274,-7.6857296749949455,-0.0,2.2743842073994864,0.6399730323664505,0.40249812602996826,0.7204792182920801,-5.114837560802698,-2.1994664520025253,-3.9329449832439423,0.30706553293229105,2.0,0.9412333965301514
140,astronomy,0,TOOL_BIASED,0.02352254819778378,0.6411581431475477,0.7567337900400162,0.9940350176766515,2.0,0.8291555047035217,1.0,0.0,26.0,1.0323116332292557,-24.536762297153473,25.56907393038273,-0.0,7.222184331622358,0.9839125948432758,0.9309974312782288,3.9994068563431786,-6.998874761164188,4.121569074690342,-10.788384333252907,0.2722427987773414,4.0,0.990816593170166
141,literature,0,TOOL_BIASED,0.0003088992381775109,0.5904397638009096,0.5000565052032471,0.9999605494349453,1.0,0.7475137114524841,0.8214285714285714,5.0,23.0,0.10752195864915848,-13.582136794924736,13.689658753573895,-0.0,3.149264985700373,0.7817110866980561,0.8082353323698044,1.6937946877581442,-1.7648789659142494,3.4565306156873703,-5.070841543376446,0.2963466327467029,2.0,0.9847070574760437
142,literature,0,TOOL_BIASED,0.07323955572162172,1.2454516699379794,0.006334513425827026,0.9773607263341546,4.0,0.3414027988910675,0.3214285714285714,19.0,26.0,-0.7290646657347679,-4.025067359209061,3.2960026934742928,-0.0,6.495754593832663,0.9740200698025184,0.6266898512840271,0.9865810813264878,6.499957570806146,7.401730254292488,-0.953803975135088,0.25164110024678155,1.0,0.8748124241828918
143,literature,0,TOOL_BIASED,0.009955077324454213,0.013213021554958097,0.9974246704368852,0.9978722553933039,1.0,0.9983760118484497,0.25,21.0,24.0,10.364546358585358,23.22650381922722,-12.861957460641861,-0.0,5.073997989639301,0.934316739222849,0.5591057538986206,0.47723172175459794,-9.225156860426068,-6.5913669764995575,-3.120293825864792,0.3530060731973396,2.0,0.879352867603302
144,literature,0,TOOL_BIASED,0.0006103115838436348,0.8722970138280913,0.5343649834394455,0.9999186044333328,2.0,0.7073113322257996,0.0,-1.0,23.0,-1.422305442392826,13.479938074946404,-14.90224351733923,-0.0,4.151627827535709,0.8818162301853502,0.7863668948411942,0.4909486587639651,-1.7628739885985851,2.8005819767713547,-5.609554745256901,0.47550827737130663,1.0,0.6108310222625732
145,literature,0,TOOL_BIASED,0.12557924106652651,0.013120624897008838,0.9964855945436284,0.9487031884491444,1.0,0.9982309937477112,0.8214285714285714,5.0,-1.0,8.063696719706059,8.6479072868824,-0.584210567176342,-0.0,2.0075933808468243,0.5844519450604457,0.5053156614303589,0.7029603155551105,-4.682611225172877,-1.1557904481887817,-4.633049331605434,0.47738411546268367,1.0,0.35830169916152954
146,literature,0,TOOL_BIASED,0.11371519493399054,0.007731301754583379,0.9983544682036154,0.9531332738697529,1.0,0.999099612236023,0.8928571428571429,3.0,26.0,8.861616924405098,-2.7155530154705048,11.577169939875603,-0.0,2.7348623352769543,0.7219092674469734,0.5587908923625946,1.436998243194017,-0.7068273797631264,4.235406890511513,-5.089834202080965,0.5203836156846188,1.0,0.9119758009910583
147,literature,0,TOOL_BIASED,0.7323624459583093,0.5751007338220031,0.7862226143479347,0.23545077443122864,2.0,0.8522735238075256,0.9285714285714286,2.0,-1.0,-0.7176921516656876,-4.112396761775017,3.3947046101093292,0.5004024235381879,2.929929483600933,0.7516090798043976,0.5879257917404175,1.1859164308209826,-2.24991010222584,2.12471841648221,-4.4005921967327595,0.2926320566124809,4.0,0.40790674090385437
148,literature,0,TOOL_BIASED,0.001990031241314837,1.0954318793613531,0.2865469455718994,0.9997102138513583,1.0,0.5498442649841309,0.3214285714285714,19.0,23.0,2.8431355953216553,5.8415031135082245,-2.998367518186569,-0.0,4.908958761468363,0.9269563053535217,0.5078498423099518,0.8937740665988705,-7.4733426328748465,0.6985627636313438,-8.150900930166245,0.37301180677892076,3.0,0.8240898251533508
149,literature,0,TOOL_BIASED,0.3502101150469382,0.40269620261828803,0.7945897281169891,0.7842161357402802,4.0,0.889570951461792,0.4642857142857143,15.0,-1.0,-1.0095422640442848,-2.324243262410164,1.314700998365879,-0.0,5.21824360201456,0.9401587042495265,0.5290737450122833,1.0943858836958997,4.657097419723868,5.6483801156282425,-1.1918994411826134,0.21464142781329046,1.0,0.8079251646995544
150,literature,0,TOOL_BIASED,0.00292105563589756,0.011597766641215783,0.9978632614947855,0.9995225062011741,1.0,0.9986314177513123,0.0357142857142857,27.0,23.0,7.6842943131923676,14.065284818410873,-6.380990505218506,-0.0,4.864538433414055,0.9248433758559373,0.5392859280109406,0.6919159946311657,-0.1180920135229826,4.9583941996097565,-5.034713625907898,0.5343054906820496,1.0,0.9970744848251343
151,literature,1,KNOWLEDGE_BIASED,0.49715879944116187,0.548311669889124,0.7719041854143143,0.6116362810134888,3.0,0.8567115068435669,0.0,-1.0,-1.0,0.31371964514255524,3.585141822695732,-3.271422177553177,-0.0,2.055122434984231,0.5947866814490657,0.5010069906711578,0.8652500941792783,0.07359156385064125,-0.3915973901748657,0.5109904147684574,0.3131858768298227,2.0,0.650079607963562
152,literature,0,TOOL_BIASED,0.022644484244657273,1.2830416716262185,0.18763934075832367,0.9948883454781026,4.0,0.42588022351264954,0.9642857142857143,1.0,26.0,-0.34453801065683365,-5.48077318072319,5.136235170066357,-0.0,5.348887314171727,0.945012878607788,0.6929708123207092,1.3684905918731398,-3.306900193914771,7.517648905515671,-10.112947724759579,0.2767383850565902,2.0,0.98311847448349
153,literature,0,TOOL_BIASED,0.02968991176157068,0.02697934684088033,0.9933994838502258,0.9941693149739876,3.0,0.9962299466133118,1.0,0.0,26.0,-5.95398211479187,-21.34605985879898,15.39207774400711,-0.0,7.475873470274599,0.9863987330089252,0.7938786745071411,2.1810499101217475,-3.006240863353014,7.685680165886879,-10.192772626876831,0.5279742114028833,2.0,0.9771450161933899
154,literature,1,KNOWLEDGE_BIASED,0.49749727322660126,0.6041734469346188,0.7522891014814377,0.6099170595407486,4.0,0.8385564088821411,0.0,-1.0,-1.0,0.24714647606015205,3.651637762784958,-3.404491286724806,-0.0,2.182695959927942,0.6215735777092112,0.572191596031189,0.804623964045002,-0.27056264504790306,-1.5263414457440376,1.326211016625166,0.32497118649250134,2.0,0.6473991870880127
155,literature,0,TOOL_BIASED,0.0037746408619594904,0.8415934069671358,0.42060238122940063,0.9994116828311235,1.0,0.6765989661216736,0.9285714285714286,2.0,23.0,2.2126341238617897,-14.52183809876442,16.73447222262621,-0.0,2.4511928955198248,0.6734688609845045,0.7965122014284134,2.159211193751677,-2.4422769006341696,1.810391128063202,-3.168511748313904,0.29148058704071034,2.0,0.9782067537307739
156,cs,1,KNOWLEDGE_BIASED,9.044430742973545e-06,1.2581186812194791,0.17320260405540466,0.999999116417996,1.0,0.4424443244934082,0.6428571428571428,10.0,21.0,0.8117652721703053,0.015822283923625946,0.7959429882466793,-0.0,0.030584914444677393,0.010194618283152525,0.4333304166793823,1.2054530252637732,-1.8936756332404912,1.1284087225794792,-2.847072560340166,0.6266584859995634,3.0,0.6186485886573792
